"U","Points:0","Points:1","Points:2"
0.1566597589967885,2.064311265945435,0.5712718367576599,0
0.1638482903669825,2.049669742584229,0.6217605471611023,0
0.1713960746991759,2.033793687820435,0.6718747019767761,0
0.1792476784702028,2.016692638397217,0.721584141254425,0
0.1873471252542047,1.998376607894897,0.7708589434623718,0
0.1956385387632368,1.978856921195984,0.8196693658828735,0
0.2040667548585842,1.958145260810852,0.8679860830307007,0
0.2125778931117818,1.936254024505615,0.9157799482345581,0
0.2211198798830255,1.913196444511414,0.9630221724510193,0
0.2296429164459342,1.888986468315125,1.009684324264526,0
0.2380998873522214,1.863638758659363,1.05573832988739,0
0.2464467058194383,1.837168335914612,1.1011563539505,0
0.2546425945401808,1.809591293334961,1.145910978317261,0
0.2626503017765744,1.780924201011658,1.189975500106812,0
0.2704362539313326,1.751184344291687,1.233323097229004,0
0.2779706469608391,1.720389604568481,1.275927901268005,0
0.2852274799778264,1.6885586977005,1.317764043807983,0
0.2921845351980006,1.655710577964783,1.358806490898132,0
0.2988233090141016,1.621865034103394,1.399030447006226,0
0.3051288994456904,1.587042689323425,1.438411593437195,0
0.3110898555271066,1.55126428604126,1.476926445960999,0
0.3166979943769932,1.514551520347595,1.514551520347595,0
0.3219481917290013,1.476926445960999,1.55126428604126,0
0.3268381517032459,1.438411593437195,1.587042689323425,0
0.3313681613778264,1.399030447006226,1.621865034103394,0
0.3355408355379763,1.358806490898132,1.655710577964783,0
0.3393608566456742,1.317764043807983,1.6885586977005,0
0.3428347146968571,1.275927901268005,1.720389604568481,0
0.3459704511958629,1.233323097229004,1.751184344291687,0
0.3487774109947193,1.189975500106812,1.780924201011658,0
0.35126600522721,1.145910978317261,1.809591293334961,0
0.3534474880299437,1.1011563539505,1.837168335914612,0
0.3553337491956426,1.05573832988739,1.863638758659363,0
0.3569371243629338,1.009684324264526,1.888986468315125,0
0.3582702238234285,0.9630221724510193,1.913196444511414,0
0.3593457805330743,0.9157799482345581,1.936254024505615,0
0.3601765174618848,0.8679860830307007,1.958145260810852,0
0.3607750340080365,0.8196693658828735,1.978856921195984,0
0.3611537108536573,0.7708589434623718,1.998376607894897,0
0.3613246323429664,0.721584141254425,2.016692638397217,0
0.3612995252292717,0.6718747019767761,2.033793687820435,0
0.3610897124603049,0.6217605471611023,2.049669742584229,0
0.3607060805499104,0.5712718367576599,2.064311265945435,0
0.3601590590143152,0.520439088344574,2.077709197998047,0
0.3594586103279185,0.4692927896976471,2.089855670928955,0
0.3586142288686727,0.4178638160228729,2.100743293762207,0
0.3576349473748658,0.3661831617355347,2.110365390777588,0
0.3565293495113466,0.3142819106578827,2.118716478347778,0
0.3553055872406224,0.2621913254261017,2.125791311264038,0
0.3539714018085479,0.2099428474903107,2.131585359573364,0
0.3525341472741919,0.1575678884983063,2.136095762252808,0
0.3510008156410375,0.1050980165600777,2.139319181442261,0
0.3493780627731812,0.0525648407638073,2.141254186630249,0
0.3476722344042094,1.31153509526782e-16,2.141899347305298,0
0.345889391664559,-0.0525648407638073,2.141254186630249,0
0.3440353356645313,-0.1050980165600777,2.139319181442261,0
0.3421156307716388,-0.1575678884983063,2.136095762252808,0
0.3401356263134532,-0.2099428474903107,2.131585359573364,0
0.3381004765190047,-0.2621913254261017,2.125791311264038,0
0.3360151585832312,-0.3142819106578827,2.118716478347778,0
0.3338844888006803,-0.3661831617355347,2.110365390777588,0
0.3317131367665874,-0.4178638160228729,2.100743293762207,0
0.3295056376860561,-0.4692927896976471,2.089855670928955,0
0.327266402866176,-0.520439088344574,2.077709197998047,0
0.3249997284932922,-0.5712718367576599,2.064311265945435,0
0.3227098028170545,-0.6217605471611023,2.049669742584229,0
0.3204007118770174,-0.6718747019767761,2.033793687820435,0
0.3180764439161975,-0.721584141254425,2.016692638397217,0
0.3157408926304191,-0.7708589434623718,1.998376607894897,0
0.3133978594026028,-0.8196693658828735,1.978856921195984,0
0.3110510546686407,-0.8679860830307007,1.958145260810852,0
0.3087040985564562,-0.9157799482345581,1.936254024505615,0
0.3063605209327322,-0.9630221724510193,1.913196444511414,0
0.3040237609831593,-1.009684324264526,1.888986468315125,0
0.3016971664428691,-1.05573832988739,1.863638758659363,0
0.2993839925828412,-1.1011563539505,1.837168335914612,0
0.2970874010477252,-1.145910978317261,1.809591293334961,0
0.2948104586298166,-1.189975500106812,1.780924201011658,0
0.2925561360529078,-1.233323097229004,1.751184344291687,0
0.2903273068292129,-1.275927901268005,1.720389604568481,0
0.2881267462429437,-1.317764043807983,1.6885586977005,0
0.2859571305042015,-1.358806490898132,1.655710577964783,0
0.2838210361079385,-1.399030447006226,1.621865034103394,0
0.2817209394245052,-1.438411593437195,1.587042689323425,0
0.2796592165407955,-1.476926445960999,1.55126428604126,0
0.277638143363831,-1.514551520347595,1.514551520347595,0
0.2756598959925926,-1.55126428604126,1.476926445960999,0
0.2737265513583815,-1.587042689323425,1.438411593437195,0
0.2718400881290772,-1.621865034103394,1.399030447006226,0
0.2700023878685009,-1.655710577964783,1.358806490898132,0
0.2682152364385509,-1.6885586977005,1.317764043807983,0
0.2664803256286757,-1.720389604568481,1.275927901268005,0
0.2647992549948558,-1.751184344291687,1.233323097229004,0
0.2631735338883406,-1.780924201011658,1.189975500106812,0
0.2616045836526459,-1.809591293334961,1.145910978317261,0
0.2600937399664333,-1.837168335914612,1.1011563539505,0
0.2586422553090971,-1.863638758659363,1.05573832988739,0
0.2572513015253184,-1.888986468315125,1.009684324264526,0
0.2559219724649401,-1.913196444511414,0.9630221724510193,0
0.2546552866744367,-1.936254024505615,0.9157799482345581,0
0.2534521901167218,-1.958145260810852,0.8679860830307007,0
0.2523135588966139,-1.978856921195984,0.8196693658828735,0
0.2512402019697547,-1.998376607894897,0.7708589434623718,0
0.2502328638138776,-2.016692638397217,0.721584141254425,0
0.2492922270421883,-2.033793687820435,0.6718747019767761,0
0.2484189149392295,-2.049669742584229,0.6217605471611023,0
0.2476134939018111,-2.064311265945435,0.5712718367576599,0
0.2468764757672604,-2.077709197998047,0.520439088344574,0
0.2462083200135911,-2.089855670928955,0.4692927896976471,0
0.2456094358170891,-2.100743293762207,0.4178638160228729,0
0.2450801839538649,-2.110365390777588,0.3661831617355347,0
0.2446208785333295,-2.118716478347778,0.3142819106578827,0
0.2442317885531231,-2.125791311264038,0.2621913254261017,0
0.2439131392655616,-2.131585359573364,0.2099428474903107,0
0.2436651133478611,-2.136095762252808,0.1575678884983063,0
0.2434878518689224,-2.139319181442261,0.1050980165600777,0
0.2433814550472945,-2.141254186630249,0.0525648407638073,0
0.2433459827954208,-2.141899347305298,2.62307019053564e-16,0
0.2433814550472946,-2.141254186630249,-0.0525648407638073,0
0.2434878518689225,-2.139319181442261,-0.1050980165600777,0
0.243665113347861,-2.136095762252808,-0.1575678884983063,0
0.2439131392655606,-2.131585359573364,-0.2099428474903107,0
0.2442317885531233,-2.125791311264038,-0.2621913254261017,0
0.2446208785333303,-2.118716478347778,-0.3142819106578827,0
0.2450801839538633,-2.110365390777588,-0.3661831617355347,0
0.2456094358170903,-2.100743293762207,-0.4178638160228729,0
0.2462083200135892,-2.089855670928955,-0.4692927896976471,0
0.2468764757672617,-2.077709197998047,-0.520439088344574,0
0.2476134939018097,-2.064311265945435,-0.5712718367576599,0
0.2484189149392285,-2.049669742584229,-0.6217605471611023,0
0.2492922270421866,-2.033793687820435,-0.6718747019767761,0
0.2502328638138768,-2.016692638397217,-0.721584141254425,0
0.2512402019697537,-1.998376607894897,-0.7708589434623718,0
0.2523135588966128,-1.978856921195984,-0.8196693658828735,0
0.2534521901167227,-1.958145260810852,-0.8679860830307007,0
0.2546552866744367,-1.936254024505615,-0.9157799482345581,0
0.2559219724649397,-1.913196444511414,-0.9630221724510193,0
0.2572513015253182,-1.888986468315125,-1.009684324264526,0
0.258642255309097,-1.863638758659363,-1.05573832988739,0
0.2600937399664332,-1.837168335914612,-1.1011563539505,0
0.2616045836526459,-1.809591293334961,-1.145910978317261,0
0.2631735338883407,-1.780924201011658,-1.189975500106812,0
0.2647992549948557,-1.751184344291687,-1.233323097229004,0
0.2664803256286766,-1.720389604568481,-1.275927901268005,0
0.2682152364385512,-1.6885586977005,-1.317764043807983,0
0.2700023878685023,-1.655710577964783,-1.358806490898132,0
0.271840088129077,-1.621865034103394,-1.399030447006226,0
0.2737265513583804,-1.587042689323425,-1.438411593437195,0
0.2756598959925932,-1.55126428604126,-1.476926445960999,0
0.2776381433638305,-1.514551520347595,-1.514551520347595,0
0.2796592165407958,-1.476926445960999,-1.55126428604126,0
0.2817209394245047,-1.438411593437195,-1.587042689323425,0
0.2838210361079377,-1.399030447006226,-1.621865034103394,0
0.2859571305042008,-1.358806490898132,-1.655710577964783,0
0.2881267462429433,-1.317764043807983,-1.6885586977005,0
0.2903273068292124,-1.275927901268005,-1.720389604568481,0
0.2925561360529064,-1.233323097229004,-1.751184344291687,0
0.2948104586298162,-1.189975500106812,-1.780924201011658,0
0.2970874010477251,-1.145910978317261,-1.809591293334961,0
0.2993839925828411,-1.1011563539505,-1.837168335914612,0
0.3016971664428688,-1.05573832988739,-1.863638758659363,0
0.3040237609831591,-1.009684324264526,-1.888986468315125,0
0.306360520932731,-0.9630221724510193,-1.913196444511414,0
0.3087040985564563,-0.9157799482345581,-1.936254024505615,0
0.3110510546686397,-0.8679860830307007,-1.958145260810852,0
0.313397859402602,-0.8196693658828735,-1.978856921195984,0
0.3157408926304183,-0.7708589434623718,-1.998376607894897,0
0.3180764439161968,-0.721584141254425,-2.016692638397217,0
0.3204007118770166,-0.6718747019767761,-2.033793687820435,0
0.3227098028170545,-0.6217605471611023,-2.049669742584229,0
0.3249997284932916,-0.5712718367576599,-2.064311265945435,0
0.3272664028661754,-0.520439088344574,-2.077709197998047,0
0.3295056376860559,-0.4692927896976471,-2.089855670928955,0
0.3317131367665872,-0.4178638160228729,-2.100743293762207,0
0.3338844888006796,-0.3661831617355347,-2.110365390777588,0
0.3360151585832306,-0.3142819106578827,-2.118716478347778,0
0.3381004765190038,-0.2621913254261017,-2.125791311264038,0
0.3401356263134528,-0.2099428474903107,-2.131585359573364,0
0.3421156307716384,-0.1575678884983063,-2.136095762252808,0
0.3440353356645308,-0.1050980165600777,-2.139319181442261,0
0.3458893916645583,-0.0525648407638073,-2.141254186630249,0
0.3476722344042087,-3.934605153454562e-16,-2.141899347305298,0
0.3493780627731806,0.0525648407638073,-2.141254186630249,0
0.3510008156410369,0.1050980165600777,-2.139319181442261,0
0.3525341472741914,0.1575678884983063,-2.136095762252808,0
0.3539714018085478,0.2099428474903107,-2.131585359573364,0
0.3553055872406228,0.2621913254261017,-2.125791311264038,0
0.3565293495113461,0.3142819106578827,-2.118716478347778,0
0.3576349473748654,0.3661831617355347,-2.110365390777588,0
0.3586142288686721,0.4178638160228729,-2.100743293762207,0
0.3594586103279181,0.4692927896976471,-2.089855670928955,0
0.3601590590143146,0.520439088344574,-2.077709197998047,0
0.3607060805499104,0.5712718367576599,-2.064311265945435,0
0.3610897124603036,0.6217605471611023,-2.049669742584229,0
0.3612995252292712,0.6718747019767761,-2.033793687820435,0
0.3613246323429652,0.721584141254425,-2.016692638397217,0
0.3611537108536565,0.7708589434623718,-1.998376607894897,0
0.360775034008036,0.8196693658828735,-1.978856921195984,0
0.3601765174618844,0.8679860830307007,-1.958145260810852,0
0.3593457805330735,0.9157799482345581,-1.936254024505615,0
0.358270223823428,0.9630221724510193,-1.913196444511414,0
0.3569371243629331,1.009684324264526,-1.888986468315125,0
0.355333749195642,1.05573832988739,-1.863638758659363,0
0.3534474880299434,1.1011563539505,-1.837168335914612,0
0.3512660052272094,1.145910978317261,-1.809591293334961,0
0.3487774109947182,1.189975500106812,-1.780924201011658,0
0.3459704511958624,1.233323097229004,-1.751184344291687,0
0.3428347146968568,1.275927901268005,-1.720389604568481,0
0.3393608566456743,1.317764043807983,-1.6885586977005,0
0.3355408355379754,1.358806490898132,-1.655710577964783,0
0.331368161377827,1.399030447006226,-1.621865034103394,0
0.3268381517032454,1.438411593437195,-1.587042689323425,0
0.3219481917290005,1.476926445960999,-1.55126428604126,0
0.3166979943769925,1.514551520347595,-1.514551520347595,0
0.3110898555271057,1.55126428604126,-1.476926445960999,0
0.3051288994456901,1.587042689323425,-1.438411593437195,0
0.2988233090141011,1.621865034103394,-1.399030447006226,0
0.2921845351980003,1.655710577964783,-1.358806490898132,0
0.2852274799778262,1.6885586977005,-1.317764043807983,0
0.2779706469608398,1.720389604568481,-1.275927901268005,0
0.2704362539313315,1.751184344291687,-1.233323097229004,0
0.2626503017765741,1.780924201011658,-1.189975500106812,0
0.2546425945401798,1.809591293334961,-1.145910978317261,0
0.246446705819438,1.837168335914612,-1.1011563539505,0
0.2380998873522212,1.863638758659363,-1.05573832988739,0
0.2296429164459325,1.888986468315125,-1.009684324264526,0
0.2211198798830252,1.913196444511414,-0.9630221724510193,0
0.212577893111781,1.936254024505615,-0.9157799482345581,0
0.2040667548585848,1.958145260810852,-0.8679860830307007,0
0.1956385387632379,1.978856921195984,-0.8196693658828735,0
0.1873471252542045,1.998376607894897,-0.7708589434623718,0
0.1792476784702027,2.016692638397217,-0.721584141254425,0
0.1713960746991761,2.033793687820435,-0.6718747019767761,0
0.1638482903669833,2.049669742584229,-0.6217605471611023,0
0.1566597589967895,2.064311265945435,-0.5712718367576599,0
0.1498847078227356,2.077709197998047,-0.520439088344574,0
0.1435754856576702,2.089855670928955,-0.4692927896976471,0
0.1377818942774036,2.100743293762207,-0.4178638160228729,0
0.1325505358893084,2.110365390777588,-0.3661831617355347,0
0.1279241892144414,2.118716478347778,-0.3142819106578827,0
0.1239412263347483,2.125791311264038,-0.2621913254261017,0
0.1206350817517361,2.131585359573364,-0.2099428474903107,0
0.1180337841297961,2.136095762252808,-0.1575678884983063,0
0.116159559944389,2.139319181442261,-0.1050980165600777,0
0.1150285168603601,2.141254186630249,-0.0525648407638073,0
0.1191730832295624,2.194469451904297,0,0
0.1195554101736344,2.193808555603027,0.05385497584939003,0
0.1206989633728448,2.191826105117798,0.1076775118708611,0
0.1225935112217977,2.188523292541504,0.1614351868629456,0
0.1252221709568437,2.183902502059937,0.2150956094264984,0
0.1285616599176065,2.177965879440308,0.268626481294632,0
0.1325826401218095,2.170717477798462,0.3219955265522003,0
0.137250149149635,2.162161588668823,0.3751706480979919,0
0.1425241085251738,2.152303218841553,0.4281197488307953,0
0.1483598991822073,2.141148567199707,0.4808109700679779,0
0.154708992261978,2.128703832626343,0.5332125425338745,0
0.1615196223964089,2.114977121353149,0.5852929949760437,0
0.1687374898971443,2.099976301193237,0.6370208263397217,0
0.1763064778971472,2.083710432052612,0.6883649826049805,0
0.1841693705128674,2.066189527511597,0.7392944693565369,0
0.1922685585132534,2.047424077987671,0.7897786498069763,0
0.2005467197840148,2.027425289154053,0.8397870659828186,0
0.2089474630131934,2.006205320358276,0.8892896771430969,0
0.2174159244689836,1.983776807785034,0.938256561756134,0
0.2258993093915337,1.960153341293335,0.9866583347320557,0
0.2343473713240626,1.935349225997925,1.034465670585632,0
0.2427128245828873,1.909379243850708,1.081650018692017,0
0.2509516869134611,1.882259130477905,1.128182768821716,0
0.2590235511644295,1.854005336761475,1.174035906791687,0
0.2668917864520826,1.824634671211243,1.219181895256042,0
0.2745236707521253,1.794164896011353,1.263593435287476,0
0.281890458121129,1.762614369392395,1.307243943214417,0
0.2889673847970692,1.730002164840698,1.350106954574585,0
0.2957336192618463,1.696347832679749,1.392156600952148,0
0.3021721619736789,1.66167163848877,1.433367848396301,0
0.3082697009103816,1.625994563102722,1.473715543746948,0
0.314016429326011,1.589338064193726,1.5131756067276,0
0.3194058322030508,1.551724195480347,1.551724195480347,0
0.3244344479023781,1.5131756067276,1.589338064193726,0
0.3291016112817685,1.473715543746948,1.625994563102722,0
0.3334091843508605,1.433367848396301,1.66167163848877,0
0.3373612801553992,1.392156600952148,1.696347832679749,0
0.3409639851615349,1.350106954574585,1.730002164840698,0
0.3442250849189463,1.307243943214417,1.762614369392395,0
0.3471537972418353,1.263593435287476,1.794164896011353,0
0.3497605165691849,1.219181895256042,1.824634671211243,0
0.3520565725673044,1.174035906791687,1.854005336761475,0
0.3540540054305951,1.128182768821716,1.882259130477905,0
0.3557653597365996,1.081650018692017,1.909379243850708,0
0.3572034981316199,1.034465670585632,1.935349225997925,0
0.3583814355762107,0.9866583347320557,1.960153341293335,0
0.3593121943762797,0.938256561756134,1.983776807785034,0
0.3600086797753183,0.8892896771430969,2.006205320358276,0
0.3604835754902996,0.8397870659828186,2.027425289154053,0
0.3607492582465907,0.7897786498069763,2.047424077987671,0
0.3608177301006649,0.7392944693565369,2.066189527511597,0
0.3607005671413749,0.6883649826049805,2.083710432052612,0
0.360408883019375,0.6370208263397217,2.099976301193237,0
0.3599533056725762,0.5852929949760437,2.114977121353149,0
0.3593439655835196,0.5332125425338745,2.128703832626343,0
0.3585904939173992,0.4808109700679779,2.141148567199707,0
0.3577020289393447,0.4281197488307953,2.152303218841553,0
0.3566872291900085,0.3751706480979919,2.162161588668823,0
0.3555542920017716,0.3219955265522003,2.170717477798462,0
0.3543109760576751,0.268626481294632,2.177965879440308,0
0.3529646268260154,0.2150956094264984,2.183902502059937,0
0.3515222038390497,0.1614351868629456,2.188523292541504,0
0.3499903089211833,0.1076775118708611,2.191826105117798,0
0.3483752146056973,0.05385497584939003,2.193808555603027,0
0.3466828921070298,1.343724994241444e-16,2.194469451904297,0
0.344919038335865,-0.05385497584939003,2.193808555603027,0
0.3430891015546321,-0.1076775118708611,2.191826105117798,0
0.3411983053711174,-0.1614351868629456,2.188523292541504,0
0.3392516708569358,-0.2150956094264984,2.183902502059937,0
0.3372540366554496,-0.268626481294632,2.177965879440308,0
0.3352100770107904,-0.3219955265522003,2.170717477798462,0
0.333124317706422,-0.3751706480979919,2.162161588668823,0
0.3310011499484043,-0.4281197488307953,2.152303218841553,0
0.3288448422665456,-0.4808109700679779,2.141148567199707,0
0.3266595505360914,-0.5332125425338745,2.128703832626343,0
0.3244493262450405,-0.5852929949760437,2.114977121353149,0
0.322218123148287,-0.6370208263397217,2.099976301193237,0
0.3199698024596425,-0.6883649826049805,2.083710432052612,0
0.3177081367385517,-0.7392944693565369,2.066189527511597,0
0.315436812629742,-0.7897786498069763,2.047424077987671,0
0.3131594326117498,-0.8397870659828186,2.027425289154053,0
0.3108795159057129,-0.8892896771430969,2.006205320358276,0
0.3086004986898808,-0.938256561756134,1.983776807785034,0
0.3063257337545431,-0.9866583347320557,1.960153341293335,0
0.3040584897249833,-1.034465670585632,1.935349225997925,0
0.3018019499678267,-1.081650018692017,1.909379243850708,0
0.2995592112857295,-1.128182768821716,1.882259130477905,0
0.2973332824941274,-1.174035906791687,1.854005336761475,0
0.2951270829624712,-1.219181895256042,1.824634671211243,0
0.2929434411914745,-1.263593435287476,1.794164896011353,0
0.2907850934872993,-1.307243943214417,1.762614369392395,0
0.288654682783447,-1.350106954574585,1.730002164840698,0
0.2865547576517385,-1.392156600952148,1.696347832679749,0
0.2844877715347292,-1.433367848396301,1.66167163848877,0
0.2824560822238215,-1.473715543746948,1.625994563102722,0
0.2804619515998775,-1.5131756067276,1.589338064193726,0
0.2785075456463963,-1.551724195480347,1.551724195480347,0
0.2765949347391281,-1.589338064193726,1.5131756067276,0
0.2747260942109748,-1.625994563102722,1.473715543746948,0
0.2729029051860645,-1.66167163848877,1.433367848396301,0
0.2711271556730976,-1.696347832679749,1.392156600952148,0
0.2694005419043966,-1.730002164840698,1.350106954574585,0
0.267724669904743,-1.762614369392395,1.307243943214417,0
0.266101057271078,-1.794164896011353,1.263593435287476,0
0.2645311351429567,-1.824634671211243,1.219181895256042,0
0.2630162503418411,-1.854005336761475,1.174035906791687,0
0.2615576676565649,-1.882259130477905,1.128182768821716,0
0.2601565722515051,-1.909379243850708,1.081650018692017,0
0.2588140721737422,-1.935349225997925,1.034465670585632,0
0.2575312009355109,-1.960153341293335,0.9866583347320557,0
0.2563089201483132,-1.983776807785034,0.938256561756134,0
0.255148122185556,-2.006205320358276,0.8892896771430969,0
0.2540496328511921,-2.027425289154053,0.8397870659828186,0
0.2530142140324592,-2.047424077987671,0.7897786498069763,0
0.2520425663158586,-2.066189527511597,0.7392944693565369,0
0.2511353315463443,-2.083710432052612,0.6883649826049805,0
0.250293095310665,-2.099976301193237,0.6370208263397217,0
0.2495163893273292,-2.114977121353149,0.5852929949760437,0
0.2488056937262215,-2.128703832626343,0.5332125425338745,0
0.2481614392025761,-2.141148567199707,0.4808109700679779,0
0.2475840090310789,-2.152303218841553,0.4281197488307953,0
0.2470737409270979,-2.162161588668823,0.3751706480979919,0
0.2466309287432656,-2.170717477798462,0.3219955265522003,0
0.2462558239910227,-2.177965879440308,0.268626481294632,0
0.2459486371777871,-2.183902502059937,0.2150956094264984,0
0.2457095389518824,-2.188523292541504,0.1614351868629456,0
0.2455386610484411,-2.191826105117798,0.1076775118708611,0
0.245436097030802,-2.193808555603027,0.05385497584939003,0
0.2454019028231345,-2.194469451904297,2.687449988482887e-16,0
0.2454360970308022,-2.193808555603027,-0.05385497584939003,0
0.2455386610484414,-2.191826105117798,-0.1076775118708611,0
0.2457095389518829,-2.188523292541504,-0.1614351868629456,0
0.2459486371777849,-2.183902502059937,-0.2150956094264984,0
0.2462558239910236,-2.177965879440308,-0.268626481294632,0
0.2466309287432665,-2.170717477798462,-0.3219955265522003,0
0.2470737409270959,-2.162161588668823,-0.3751706480979919,0
0.2475840090310793,-2.152303218841553,-0.4281197488307953,0
0.2481614392025754,-2.141148567199707,-0.4808109700679779,0
0.2488056937262218,-2.128703832626343,-0.5332125425338745,0
0.2495163893273278,-2.114977121353149,-0.5852929949760437,0
0.2502930953106638,-2.099976301193237,-0.6370208263397217,0
0.2511353315463424,-2.083710432052612,-0.6883649826049805,0
0.2520425663158587,-2.066189527511597,-0.7392944693565369,0
0.2530142140324576,-2.047424077987671,-0.7897786498069763,0
0.2540496328511901,-2.027425289154053,-0.8397870659828186,0
0.2551481221855571,-2.006205320358276,-0.8892896771430969,0
0.2563089201483135,-1.983776807785034,-0.938256561756134,0
0.2575312009355104,-1.960153341293335,-0.9866583347320557,0
0.2588140721737422,-1.935349225997925,-1.034465670585632,0
0.2601565722515045,-1.909379243850708,-1.081650018692017,0
0.2615576676565646,-1.882259130477905,-1.128182768821716,0
0.2630162503418416,-1.854005336761475,-1.174035906791687,0
0.2645311351429567,-1.824634671211243,-1.219181895256042,0
0.266101057271078,-1.794164896011353,-1.263593435287476,0
0.267724669904743,-1.762614369392395,-1.307243943214417,0
0.2694005419043973,-1.730002164840698,-1.350106954574585,0
0.2711271556730997,-1.696347832679749,-1.392156600952148,0
0.2729029051860641,-1.66167163848877,-1.433367848396301,0
0.2747260942109742,-1.625994563102722,-1.473715543746948,0
0.2765949347391287,-1.589338064193726,-1.5131756067276,0
0.2785075456463961,-1.551724195480347,-1.551724195480347,0
0.2804619515998779,-1.5131756067276,-1.589338064193726,0
0.2824560822238204,-1.473715543746948,-1.625994563102722,0
0.2844877715347295,-1.433367848396301,-1.66167163848877,0
0.2865547576517377,-1.392156600952148,-1.696347832679749,0
0.2886546827834466,-1.350106954574585,-1.730002164840698,0
0.2907850934872987,-1.307243943214417,-1.762614369392395,0
0.2929434411914728,-1.263593435287476,-1.794164896011353,0
0.2951270829624715,-1.219181895256042,-1.824634671211243,0
0.2973332824941274,-1.174035906791687,-1.854005336761475,0
0.2995592112857295,-1.128182768821716,-1.882259130477905,0
0.3018019499678267,-1.081650018692017,-1.909379243850708,0
0.3040584897249832,-1.034465670585632,-1.935349225997925,0
0.3063257337545419,-0.9866583347320557,-1.960153341293335,0
0.3086004986898806,-0.938256561756134,-1.983776807785034,0
0.3108795159057125,-0.8892896771430969,-2.006205320358276,0
0.3131594326117493,-0.8397870659828186,-2.027425289154053,0
0.315436812629741,-0.7897786498069763,-2.047424077987671,0
0.3177081367385514,-0.7392944693565369,-2.066189527511597,0
0.319969802459642,-0.6883649826049805,-2.083710432052612,0
0.3222181231482869,-0.6370208263397217,-2.099976301193237,0
0.3244493262450398,-0.5852929949760437,-2.114977121353149,0
0.3266595505360907,-0.5332125425338745,-2.128703832626343,0
0.3288448422665452,-0.4808109700679779,-2.141148567199707,0
0.331001149948404,-0.4281197488307953,-2.152303218841553,0
0.3331243177064214,-0.3751706480979919,-2.162161588668823,0
0.3352100770107896,-0.3219955265522003,-2.170717477798462,0
0.3372540366554488,-0.268626481294632,-2.177965879440308,0
0.3392516708569353,-0.2150956094264984,-2.183902502059937,0
0.3411983053711169,-0.1614351868629456,-2.188523292541504,0
0.3430891015546316,-0.1076775118708611,-2.191826105117798,0
0.3449190383358644,-0.05385497584939003,-2.193808555603027,0
0.3466828921070293,-4.031174850375433e-16,-2.194469451904297,0
0.3483752146056966,0.05385497584939003,-2.193808555603027,0
0.3499903089211828,0.1076775118708611,-2.191826105117798,0
0.3515222038390492,0.1614351868629456,-2.188523292541504,0
0.3529646268260151,0.2150956094264984,-2.183902502059937,0
0.3543109760576748,0.268626481294632,-2.177965879440308,0
0.3555542920017711,0.3219955265522003,-2.170717477798462,0
0.3566872291900078,0.3751706480979919,-2.162161588668823,0
0.3577020289393442,0.4281197488307953,-2.152303218841553,0
0.3585904939173987,0.4808109700679779,-2.141148567199707,0
0.3593439655835188,0.5332125425338745,-2.128703832626343,0
0.3599533056725762,0.5852929949760437,-2.114977121353149,0
0.3604088830193742,0.6370208263397217,-2.099976301193237,0
0.3607005671413745,0.6883649826049805,-2.083710432052612,0
0.3608177301006643,0.7392944693565369,-2.066189527511597,0
0.36074925824659,0.7897786498069763,-2.047424077987671,0
0.3604835754902988,0.8397870659828186,-2.027425289154053,0
0.3600086797753184,0.8892896771430969,-2.006205320358276,0
0.3593121943762793,0.938256561756134,-1.983776807785034,0
0.3583814355762101,0.9866583347320557,-1.960153341293335,0
0.3572034981316192,1.034465670585632,-1.935349225997925,0
0.3557653597365989,1.081650018692017,-1.909379243850708,0
0.3540540054305948,1.128182768821716,-1.882259130477905,0
0.352056572567304,1.174035906791687,-1.854005336761475,0
0.3497605165691839,1.219181895256042,-1.824634671211243,0
0.3471537972418349,1.263593435287476,-1.794164896011353,0
0.3442250849189466,1.307243943214417,-1.762614369392395,0
0.3409639851615349,1.350106954574585,-1.730002164840698,0
0.3373612801553983,1.392156600952148,-1.696347832679749,0
0.3334091843508608,1.433367848396301,-1.66167163848877,0
0.3291016112817681,1.473715543746948,-1.625994563102722,0
0.3244344479023769,1.5131756067276,-1.589338064193726,0
0.3194058322030502,1.551724195480347,-1.551724195480347,0
0.3140164293260106,1.589338064193726,-1.5131756067276,0
0.3082697009103817,1.625994563102722,-1.473715543746948,0
0.3021721619736774,1.66167163848877,-1.433367848396301,0
0.2957336192618466,1.696347832679749,-1.392156600952148,0
0.2889673847970688,1.730002164840698,-1.350106954574585,0
0.2818904581211295,1.762614369392395,-1.307243943214417,0
0.2745236707521243,1.794164896011353,-1.263593435287476,0
0.2668917864520819,1.824634671211243,-1.219181895256042,0
0.2590235511644287,1.854005336761475,-1.174035906791687,0
0.2509516869134609,1.882259130477905,-1.128182768821716,0
0.2427128245828869,1.909379243850708,-1.081650018692017,0
0.2343473713240602,1.935349225997925,-1.034465670585632,0
0.2258993093915329,1.960153341293335,-0.9866583347320557,0
0.2174159244689831,1.983776807785034,-0.938256561756134,0
0.2089474630131936,2.006205320358276,-0.8892896771430969,0
0.2005467197840156,2.027425289154053,-0.8397870659828186,0
0.192268558513253,2.047424077987671,-0.7897786498069763,0
0.1841693705128673,2.066189527511597,-0.7392944693565369,0
0.1763064778971474,2.083710432052612,-0.6883649826049805,0
0.1687374898971452,2.099976301193237,-0.6370208263397217,0
